X1,X2,X3,y
-0.9146038729044164,1.9864473522147816,6.302782502611596,7.897354081682806
1.3149500366077174,1.9902922851572933,4.369461510719309,9.851339660383442
-0.5729866932256429,1.6831858114686535,6.517938440986535,6.2417942873027075
-0.876261961250477,0.2836536782972408,3.4543495709248564,4.93138671244327
0.17078433263299386,2.6241801836683707,4.526362786519982,3.1848158172548735
-1.4363031001009494,1.0077602955332619,4.029272904341793,10.056896436114501
1.2087879230161587,0.5859651820306935,5.163748278772645,8.00631495853451
-1.7017974252809167,0.1280988851575302,9.629317133347017,13.80699765216337
1.9475477464020692,1.8563449293782315,1.2654696148165039,14.228154522771748
1.0889790771866297,2.1286312214979706,6.372520380749027,8.031582537079734
-1.2051372738633104,0.052112201498757144,1.7745682576206967,6.394722549238353
-1.9779115315055904,1.6087877899073508,4.056136268421133,15.260018345176547
1.2618457138193366,0.7115574634309672,7.177901193934732,9.06464830874498
0.8274293753904685,2.026870098646355,5.128560038190925,6.992830825954195
0.9160286721639492,0.5477882923947673,2.8445104441413878,5.377012987926891
1.085081386743783,2.1706449221106556,3.5693925814800638,7.279803236769553
-1.7038213930636386,1.2149649228212729,6.359195497869352,14.0775068755026
-0.5661370858229096,2.942824051012575,3.5392667365657267,3.1199682397253423
-1.5365237618994811,0.4320347878437847,5.43291717916395,10.187986197710531
1.452413703502374,1.0714915428461695,5.091143679807628,10.667822125593938
0.4931925073102317,0.35648758070639996,3.6967993047883656,2.9375049543527583
-0.6764079005894033,2.905010678005297,9.28788817865065,6.972849274878393
-1.7457665988559055,2.7562428672869093,6.267838044636022,12.955259974936205
-0.7560707131373512,0.8103475226849263,0.9497148266847857,3.226091078688566
-0.6992667118930118,2.0734010305074446,5.3729086295388555,5.745344846732921
0.9184247133522563,2.567379260502627,3.676427070463224,5.661540140730822
0.5502298854208525,1.7442147909879617,6.704866669592448,5.948831169860856
1.5488509703053062,1.663946365932815,3.4149585231345987,10.484516390917921
-0.11114029935220282,0.7598013803467206,4.770527117066202,3.921718592390279
-1.5216230162467932,0.29249097136788926,6.0099745579609145,10.650156962323184
0.85297914889198,2.8186864338711692,6.731510388340243,5.92965172179996
1.0431401944675898,2.8287467535439133,2.5994071858884475,4.944144123234068
0.24510879027798493,1.9889468871466909,4.330997528318103,4.289441703361816
1.083868719818244,1.0650935009066806,4.050109377678088,6.574995175307279
-0.024817614542437028,1.0970742341663522,3.693341534852576,2.9245394852299045
0.09093131752797623,2.280657027570535,8.530908480562193,5.447942980319398
-0.2898359265658015,2.8183550021270456,5.809963421921911,3.6855491280577093
-1.8983234930236192,2.7868641935705307,2.4782320913299096,12.900137568789729
-1.5684342920267822,2.450051285580641,6.835723894109552,12.810948839823617
